Id;teamName;Name;jersey;stage;Fixture;Date;Time (US Eastern);Home Team;Home Goal;Away Goal;Away Team;Clock;substitution;yellowCard;redCard;scoringPlay;didAssist;didScore;penaltyKick;ownGoal;homeAway;UpdateTime
241;Denmark;Rasmus Kristensen;13;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;90'+2';substitution;;;;;;;;away;2022-12-20T12:08:59Z
244;Denmark;Alexander Bah;26;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;90'+2';substitution;;;;;;;;away;2022-12-20T12:08:59Z
357;France;Antoine Griezmann;7;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;90'+3';substitution;;;;;;;;home;2022-12-20T12:08:59Z
354;France;Youssouf Fofana;13;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;90'+3';substitution;;;;;;;;home;2022-12-20T12:08:59Z
291;Mexico;Néstor Araujo;2;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;22';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
300;Mexico;Érick Gutiérrez;14;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;42';substitution;;;;;;;;away;2022-12-20T12:08:59Z
297;Mexico;Andrés Guardado;18;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;42';substitution;;;;;;;;away;2022-12-20T12:08:59Z
191;Argentina;Gonzalo Montiel;4;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;43';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
300;Mexico;Érick Gutiérrez;14;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;50';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
198;Argentina;Guido Rodríguez;18;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;57';substitution;;;;;;;;home;2022-12-20T12:08:59Z
202;Argentina;Enzo Fernández;24;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;57';substitution;;;;;;;;home;2022-12-20T12:08:59Z
190;Argentina;Nahuel Molina;26;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;63';substitution;;;;;;;;home;2022-12-20T12:08:59Z
206;Argentina;Lautaro Martínez;22;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;63';substitution;;;;;;;;home;2022-12-20T12:08:59Z
191;Argentina;Gonzalo Montiel;4;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;63';substitution;;;;;;;;home;2022-12-20T12:08:59Z
207;Argentina;Julián Álvarez;9;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;63';substitution;;;;;;;;home;2022-12-20T12:08:59Z
203;Argentina;Lionel Messi;10;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;64';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
194;Argentina;Ángel Di María;11;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;64';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
307;Mexico;Raúl Jiménez;9;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;66';substitution;;;;;;;;away;2022-12-20T12:08:59Z
299;Mexico;Héctor Herrera;16;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;66';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
311;Mexico;Uriel Antuna;21;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;66';substitution;;;;;;;;away;2022-12-20T12:08:59Z
310;Mexico;Alexis Vega;10;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;66';substitution;;;;;;;;away;2022-12-20T12:08:59Z
293;Mexico;Kevin Álvarez;26;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;66';substitution;;;;;;;;away;2022-12-20T12:08:59Z
194;Argentina;Ángel Di María;11;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;69';substitution;;;;;;;;home;2022-12-20T12:08:59Z
200;Argentina;Alexis Mac Allister;20;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;69';substitution;;;;;;;;home;2022-12-20T12:08:59Z
185;Argentina;Cristian Romero;13;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;69';substitution;;;;;;;;home;2022-12-20T12:08:59Z
199;Argentina;Exequiel Palacios;14;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;69';substitution;;;;;;;;home;2022-12-20T12:08:59Z
309;Mexico;Hirving Lozano;22;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;73';substitution;;;;;;;;away;2022-12-20T12:08:59Z
308;Mexico;Roberto Alvarado;25;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;73';substitution;;;;;;;;away;2022-12-20T12:08:59Z
202;Argentina;Enzo Fernández;24;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;87';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
203;Argentina;Lionel Messi;10;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;87';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
308;Mexico;Roberto Alvarado;25;Groups;Mexico at Argentina;2022-11-26;2:00:00 PM;Argentina;2;0;Mexico;89';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
490;Costa-Rica;Anthony Contreras;7;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;41';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
425;Japan;Miki Yamane;2;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;44';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
438;Japan;Ayase Ueda;21;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;45';substitution;;;;;;;;home;2022-12-20T12:08:59Z
420;Japan;Yuto Nagatomo;5;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;45';substitution;;;;;;;;home;2022-12-20T12:08:59Z
434;Japan;Takuma Asano;18;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;45';substitution;;;;;;;;home;2022-12-20T12:08:59Z
418;Japan;Hiroki Ito;26;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;45';substitution;;;;;;;;home;2022-12-20T12:08:59Z
481;Costa-Rica;Celso Borges;5;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;61';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
425;Japan;Miki Yamane;2;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;62';substitution;;;;;;;;home;2022-12-20T12:08:59Z
433;Japan;Kaoru Mitoma;9;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;62';substitution;;;;;;;;home;2022-12-20T12:08:59Z
491;Costa-Rica;Jewison Bennette;9;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;65';substitution;;;;;;;;away;2022-12-20T12:08:59Z
479;Costa-Rica;Gerson Torres;13;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;65';substitution;;;;;;;;away;2022-12-20T12:08:59Z
490;Costa-Rica;Anthony Contreras;7;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;65';substitution;;;;;;;;away;2022-12-20T12:08:59Z
485;Costa-Rica;Brandon Aguilera;20;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;65';substitution;;;;;;;;away;2022-12-20T12:08:59Z
435;Japan;Junya Ito;14;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;67';substitution;;;;;;;;home;2022-12-20T12:08:59Z
436;Japan;Ritsu Doan;8;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;67';substitution;;;;;;;;home;2022-12-20T12:08:59Z
473;Costa-Rica;Francisco Calvo;15;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;70';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
478;Costa-Rica;Keysher Fuller;4;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;81';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
480;Costa-Rica;Yeltsin Tejeda;17;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;81';;;;scoringPlay;didAssist;;;;away;2022-12-20T12:08:59Z
428;Japan;Takumi Minamino;10;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;82';substitution;;;;;;;;home;2022-12-20T12:08:59Z
439;Japan;Yuki Soma;24;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;82';substitution;;;;;;;;home;2022-12-20T12:08:59Z
424;Japan;Kou Itakura;4;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;84';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
483;Costa-Rica;Youstin Salas;14;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;89';substitution;;;;;;;;away;2022-12-20T12:08:59Z
481;Costa-Rica;Celso Borges;5;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;89';substitution;;;;;;;;away;2022-12-20T12:08:59Z
426;Japan;Wataru Endo;6;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;90'+3';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
484;Costa-Rica;Daniel Chacón;2;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;90'+5';substitution;;;;;;;;away;2022-12-20T12:08:59Z
488;Costa-Rica;Joel Campbell;12;Groups;Costa-Rica at Japan;2022-11-27;5:00:00 AM;Japan;0;1;Costa-Rica;90'+5';substitution;;;;;;;;away;2022-12-20T12:08:59Z
563;Belgium;Amadou Onana;18;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;28';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
560;Belgium;Youri Tielemans;8;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;60';substitution;;;;;;;;home;2022-12-20T12:08:59Z
565;Belgium;Eden Hazard;10;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;60';substitution;;;;;;;;home;2022-12-20T12:08:59Z
563;Belgium;Amadou Onana;18;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;60';substitution;;;;;;;;home;2022-12-20T12:08:59Z
564;Belgium;Dries Mertens;14;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;60';substitution;;;;;;;;home;2022-12-20T12:08:59Z
399;Morocco;Yahya Attiyat-Allah;25;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;67';substitution;;;;;;;;away;2022-12-20T12:08:59Z
402;Morocco;Selim Amallah;15;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;67';substitution;;;;;;;;away;2022-12-20T12:08:59Z
395;Morocco;Achraf Hakimi;2;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;68';substitution;;;;;;;;away;2022-12-20T12:08:59Z
403;Morocco;Abdelhamid Sabiri;11;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;68';substitution;;;;;;;;away;2022-12-20T12:08:59Z
408;Morocco;Sofiane Boufal;17;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;73';substitution;;;;;;;;away;2022-12-20T12:08:59Z
410;Morocco;Youssef En-Nesyri;19;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;73';substitution;;;;;;;;away;2022-12-20T12:08:59Z
411;Morocco;Zakaria Aboukhlal;14;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;73';substitution;;;;;;;;away;2022-12-20T12:08:59Z
409;Morocco;Abderrazak Hamdallah;9;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;73';substitution;;;;;;;;away;2022-12-20T12:08:59Z
392;Morocco;Romain Sa?ss;6;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;73';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
403;Morocco;Abdelhamid Sabiri;11;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;73';;;;scoringPlay;didAssist;;;;away;2022-12-20T12:08:59Z
562;Belgium;Charles De Ketelaere;22;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;75';substitution;;;;;;;;home;2022-12-20T12:08:59Z
557;Belgium;Thorgan Hazard;16;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;75';substitution;;;;;;;;home;2022-12-20T12:08:59Z
568;Belgium;Leandro Trossard;17;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;75';substitution;;;;;;;;home;2022-12-20T12:08:59Z
567;Belgium;Michy Batshuayi;23;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;75';substitution;;;;;;;;home;2022-12-20T12:08:59Z
393;Morocco;Jawad El Yamiq;18;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;78';substitution;;;;;;;;away;2022-12-20T12:08:59Z
406;Morocco;Azzedine Ounahi;8;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;78';substitution;;;;;;;;away;2022-12-20T12:08:59Z
566;Belgium;Romelu Lukaku;9;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;81';substitution;;;;;;;;home;2022-12-20T12:08:59Z
550;Belgium;Thomas Meunier;15;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;81';substitution;;;;;;;;home;2022-12-20T12:08:59Z
400;Morocco;Hakim Ziyech;7;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;90'+2';;;;scoringPlay;didAssist;;;;away;2022-12-20T12:08:59Z
411;Morocco;Zakaria Aboukhlal;14;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;90'+2';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
403;Morocco;Abdelhamid Sabiri;11;Groups;Morocco at Belgium;2022-11-27;8:00:00 AM;Belgium;0;2;Morocco;90'+5';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
544;Canada;Tajon Buchanan;11;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;2';;;;scoringPlay;didAssist;;;;away;2022-12-20T12:08:59Z
541;Canada;Alphonso Davies;19;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;2';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
384;Croatia;Andrej Kramaric;9;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;36';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
376;Croatia;Ivan Perisic;4;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;36';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
385;Croatia;Marko Livaja;14;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;44';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
370;Croatia;Josip Juranovic;22;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;44';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
535;Canada;Stephen Eustáquio;7;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;45';substitution;;;;;;;;away;2022-12-20T12:08:59Z
532;Canada;Jonathan Osorio;21;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;45';substitution;;;;;;;;away;2022-12-20T12:08:59Z
536;Canada;Ismaël Koné;15;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;45';substitution;;;;;;;;away;2022-12-20T12:08:59Z
539;Canada;Cyle Larin;17;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;45';substitution;;;;;;;;away;2022-12-20T12:08:59Z
544;Canada;Tajon Buchanan;11;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;52';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
366;Croatia;Dejan Lovren;6;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;56';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
385;Croatia;Marko Livaja;14;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;60';substitution;;;;;;;;home;2022-12-20T12:08:59Z
386;Croatia;Bruno Petkovic;16;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;60';substitution;;;;;;;;home;2022-12-20T12:08:59Z
524;Canada;Richie Laryea;22;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;62';substitution;;;;;;;;away;2022-12-20T12:08:59Z
537;Canada;Junior Hoilett;10;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;62';substitution;;;;;;;;away;2022-12-20T12:08:59Z
376;Croatia;Ivan Perisic;4;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;70';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
384;Croatia;Andrej Kramaric;9;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;70';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
543;Canada;Jonathan David;20;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;72';substitution;;;;;;;;away;2022-12-20T12:08:59Z
538;Canada;Lucas Cavallini;9;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;72';substitution;;;;;;;;away;2022-12-20T12:08:59Z
380;Croatia;Nikola Vlasic;13;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;73';substitution;;;;;;;;home;2022-12-20T12:08:59Z
529;Canada;Atiba Hutchinson;13;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;73';substitution;;;;;;;;away;2022-12-20T12:08:59Z
384;Croatia;Andrej Kramaric;9;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;73';substitution;;;;;;;;home;2022-12-20T12:08:59Z
523;Canada;Sam Adekugbe;3;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;73';substitution;;;;;;;;away;2022-12-20T12:08:59Z
375;Croatia;Luka Modric;10;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;85';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
527;Canada;Kamal Miller;4;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;85';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
387;Croatia;Mislav Orsic;18;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;86';substitution;;;;;;;;home;2022-12-20T12:08:59Z
379;Croatia;Mario Pasalic;15;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;86';substitution;;;;;;;;home;2022-12-20T12:08:59Z
377;Croatia;Mateo Kovacic;8;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;86';substitution;;;;;;;;home;2022-12-20T12:08:59Z
375;Croatia;Luka Modric;10;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;86';substitution;;;;;;;;home;2022-12-20T12:08:59Z
381;Croatia;Lovro Majer;7;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;86';substitution;;;;;;;;home;2022-12-20T12:08:59Z
376;Croatia;Ivan Perisic;4;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;86';substitution;;;;;;;;home;2022-12-20T12:08:59Z
381;Croatia;Lovro Majer;7;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;90'+4';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
387;Croatia;Mislav Orsic;18;Groups;Canada at Croatia;2022-11-27;11:00:00 AM;Croatia;4;1;Canada;90'+4';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
449;Germany;Thilo Kehrer;5;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;37';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
504;Spain;Sergio Busquets;5;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;44';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
514;Spain;Álvaro Morata;7;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;54';substitution;;;;;;;;home;2022-12-20T12:08:59Z
516;Spain;Ferran Torres;11;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;54';substitution;;;;;;;;home;2022-12-20T12:08:59Z
455;Germany;Leon Goretzka;8;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;58';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
457;Germany;Joshua Kimmich;6;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;60';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
514;Spain;Álvaro Morata;7;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;62';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
497;Spain;Jordi Alba;18;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;62';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
513;Spain;Gavi;9;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;66';substitution;;;;;;;;home;2022-12-20T12:08:59Z
505;Spain;Koke;8;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;66';substitution;;;;;;;;home;2022-12-20T12:08:59Z
515;Spain;Marco Asensio;10;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;66';substitution;;;;;;;;home;2022-12-20T12:08:59Z
518;Spain;Nico Williams;12;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;66';substitution;;;;;;;;home;2022-12-20T12:08:59Z
448;Germany;Lukas Klostermann;16;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;70';substitution;;;;;;;;away;2022-12-20T12:08:59Z
453;Germany;Ilkay Gündogan;21;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;70';substitution;;;;;;;;away;2022-12-20T12:08:59Z
449;Germany;Thilo Kehrer;5;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;70';substitution;;;;;;;;away;2022-12-20T12:08:59Z
463;Germany;Leroy Sané;19;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;70';substitution;;;;;;;;away;2022-12-20T12:08:59Z
461;Germany;Niclas Füllkrug;9;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;70';substitution;;;;;;;;away;2022-12-20T12:08:59Z
460;Germany;Thomas Müller;13;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;70';substitution;;;;;;;;away;2022-12-20T12:08:59Z
497;Spain;Jordi Alba;18;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;82';substitution;;;;;;;;home;2022-12-20T12:08:59Z
503;Spain;Álex Balde;14;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;82';substitution;;;;;;;;home;2022-12-20T12:08:59Z
461;Germany;Niclas Füllkrug;9;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;83';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
465;Germany;Jamal Musiala;14;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;83';;;;scoringPlay;didAssist;;;;away;2022-12-20T12:08:59Z
456;Germany;Jonas Hofmann;18;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;85';substitution;;;;;;;;away;2022-12-20T12:08:59Z
462;Germany;Serge Gnabry;10;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;85';substitution;;;;;;;;away;2022-12-20T12:08:59Z
452;Germany;Nico Schlotterbeck;23;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;87';substitution;;;;;;;;away;2022-12-20T12:08:59Z
450;Germany;David Raum;3;Groups;Germany at Spain;2022-11-27;2:00:00 PM;Spain;1;1;Germany;87';substitution;;;;;;;;away;2022-12-20T12:08:59Z
574;Cameroon;Nicolas Nkoulou;3;Groups;Serbia at Cameroon;2022-11-28;5:00:00 AM;Cameroon;3;3;Serbia;24';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
575;Cameroon;Jean-Charles Castelletto;21;Groups;Serbia at Cameroon;2022-11-28;5:00:00 AM;Cameroon;3;3;Serbia;29';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
594;Cameroon;Christian Bassogog;11;Groups;Serbia at Cameroon;2022-11-28;5:00:00 AM;Cameroon;3;3;Serbia;30';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
748;Serbia;Dusan Tadic;10;Groups;Serbia at Cameroon;2022-11-28;5:00:00 AM;Cameroon;3;3;Serbia;45'+1';;;;scoringPlay;didAssist;;;;away;2022-12-20T12:08:59Z
736;Serbia;Strahinja Pavlovic;2;Groups;Serbia at Cameroon;2022-11-28;5:00:00 AM;Cameroon;3;3;Serbia;45'+1';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
